ts_utc,power_w,temp_c,sm_clock_mhz,power_limit_w,ts,iters_per_sec,perf_per_watt
2026-02-24T14:53:40Z,691.208,65.0,1530.0,,2026-02-24 14:53:40+00:00,612.3626,0.8859310077429661
2026-02-24T14:53:41Z,691.208,65.0,1530.0,,2026-02-24 14:53:41+00:00,610.4913,0.8832237184754806
2026-02-24T14:53:42Z,691.208,65.0,1530.0,,2026-02-24 14:53:42+00:00,609.0996,0.8812102869179755
2026-02-24T14:53:43Z,691.208,65.0,1530.0,,2026-02-24 14:53:43+00:00,611.0469,0.8840275286165671
2026-02-24T14:53:44Z,691.208,65.0,1530.0,,2026-02-24 14:53:44+00:00,610.6838,0.8835022164095324
2026-02-24T14:53:45Z,690.422,71.0,1425.0,,2026-02-24 14:53:45+00:00,609.2776,0.8824713001613506
2026-02-24T14:53:46Z,690.422,71.0,1425.0,,2026-02-24 14:53:46+00:00,609.4908,0.8827800968103566
2026-02-24T14:53:47Z,690.422,71.0,1425.0,,2026-02-24 14:53:47+00:00,610.7009,0.8845327929874772
2026-02-24T14:53:48Z,690.422,71.0,1425.0,,2026-02-24 14:53:48+00:00,609.5801,0.8829094379958924
2026-02-24T14:53:49Z,690.422,71.0,1425.0,,2026-02-24 14:53:49+00:00,611.1849,0.885233813522744
2026-02-24T14:53:50Z,690.422,71.0,1425.0,,2026-02-24 14:53:50+00:00,611.2403,0.8853140543030205
2026-02-24T14:53:51Z,690.422,71.0,1425.0,,2026-02-24 14:53:51+00:00,610.8794,0.8847913305195952
2026-02-24T14:53:52Z,690.422,71.0,1425.0,,2026-02-24 14:53:52+00:00,611.2274,0.8852953700780102
2026-02-24T14:53:53Z,690.422,71.0,1425.0,,2026-02-24 14:53:53+00:00,608.3192,0.8810831636303594
2026-02-24T14:53:54Z,690.422,71.0,1425.0,,2026-02-24 14:53:54+00:00,608.7238,0.8816691820364936
2026-02-24T14:53:55Z,690.422,71.0,1425.0,,2026-02-24 14:53:55+00:00,607.4592,0.8798375486296787
2026-02-24T14:53:56Z,690.422,71.0,1425.0,,2026-02-24 14:53:56+00:00,608.1896,0.8808954523465359
2026-02-24T14:53:57Z,690.422,71.0,1425.0,,2026-02-24 14:53:57+00:00,608.5965,0.8814848020486021
2026-02-24T14:53:58Z,690.422,71.0,1425.0,,2026-02-24 14:53:58+00:00,609.9586,0.8834576534351455
2026-02-24T14:53:59Z,690.422,71.0,1425.0,,2026-02-24 14:53:59+00:00,609.1072,0.8822244945844715
2026-02-24T14:54:00Z,690.422,71.0,1425.0,,2026-02-24 14:54:00+00:00,610.9465,0.884888517457439
2026-02-24T14:54:01Z,690.422,71.0,1425.0,,2026-02-24 14:54:01+00:00,609.2921,0.8824923018096179
2026-02-24T14:54:02Z,690.422,71.0,1425.0,,2026-02-24 14:54:02+00:00,608.5512,0.881419190002636
2026-02-24T14:54:03Z,690.422,71.0,1425.0,,2026-02-24 14:54:03+00:00,611.5042,0.8856962843014851
2026-02-24T14:54:04Z,690.422,71.0,1425.0,,2026-02-24 14:54:04+00:00,606.6263,0.8786311849854147
2026-02-24T14:54:05Z,690.422,71.0,1425.0,,2026-02-24 14:54:05+00:00,607.4423,0.8798130708465258
2026-02-24T14:54:06Z,690.422,71.0,1425.0,,2026-02-24 14:54:06+00:00,609.2545,0.8824378423630764
2026-02-24T14:54:07Z,690.422,71.0,1425.0,,2026-02-24 14:54:07+00:00,609.1798,0.8823296476647615
2026-02-24T14:54:08Z,690.422,71.0,1425.0,,2026-02-24 14:54:08+00:00,609.0634,0.882161055122809
2026-02-24T14:54:09Z,690.422,71.0,1425.0,,2026-02-24 14:54:09+00:00,608.4566,0.8812821723525611
2026-02-24T14:54:10Z,690.422,71.0,1425.0,,2026-02-24 14:54:10+00:00,607.8247,0.880366935004968
2026-02-24T14:54:11Z,690.422,71.0,1425.0,,2026-02-24 14:54:11+00:00,608.025,0.8806570474289637
2026-02-24T14:54:12Z,690.422,71.0,1425.0,,2026-02-24 14:54:12+00:00,609.9859,0.8834971944694694
2026-02-24T14:54:13Z,690.422,71.0,1425.0,,2026-02-24 14:54:13+00:00,608.363,0.8811466030920221
2026-02-24T14:54:14Z,690.422,71.0,1425.0,,2026-02-24 14:54:14+00:00,609.351,0.8825776119532691
2026-02-24T14:54:15Z,692.453,73.0,1455.0,,2026-02-24 14:54:15+00:00,608.357,0.878553490272986
2026-02-24T14:54:16Z,692.453,73.0,1455.0,,2026-02-24 14:54:16+00:00,607.2438,0.8769458721386144
2026-02-24T14:54:17Z,692.453,73.0,1455.0,,2026-02-24 14:54:17+00:00,606.9133,0.8764685834273229
2026-02-24T14:54:18Z,692.453,73.0,1455.0,,2026-02-24 14:54:18+00:00,608.7814,0.8791663838556552
2026-02-24T14:54:19Z,692.453,73.0,1455.0,,2026-02-24 14:54:19+00:00,605.7016,0.8747187173714317
2026-02-24T14:54:20Z,692.453,73.0,1455.0,,2026-02-24 14:54:20+00:00,609.6015,0.8803507241646725
2026-02-24T14:54:21Z,692.453,73.0,1455.0,,2026-02-24 14:54:21+00:00,609.6586,0.8804331846349138
2026-02-24T14:54:22Z,692.453,73.0,1455.0,,2026-02-24 14:54:22+00:00,608.7124,0.8790667381035248
2026-02-24T14:54:23Z,692.453,73.0,1455.0,,2026-02-24 14:54:23+00:00,606.5361,0.8759238533156763
